user_id,item_list
105,21 8752 19078 6820 18668 885 196 16862 6804 9257
107,39 55 764 313 51 467 376 573 486 65
108,32 182 94 689 585 298 208 108 147 708
109,131 745 1975 395 205 49 1868 1147 564 284
110,58 82 76 428 1155 625 2416 755 983 770
111,59 95 536 584 35 371 648 802 956 414
112,2603 365 3692 498 105 690 264 1629 13908 871
113,168 104 9 372 184 224 240 1391 56 149
114,17 5 575 50 293 5427 186 37 582 27
115,1511 44 1220 2700 121 4 263 6374 2436 16
116,15 101 161 354 403 337 544 506 699 922
117,88 217 4894 798 1927 87 81 72 131 339
118,7 298 85 4031 295 791 21 5052 677 422
119,179 596 1433 102 813 267 7 3154 1336 416
121,2729 1971 2886 3659 6784 4976 3755 6468 2575 3134
122,28 40 111 17 3659 3134 1611 4051 4807 27
123,33 8 65 73 103 330 663 424 20 266
124,346 94 3520 2590 8112 859 9878 1198 1342 895
126,766 131 7521 617 5585 8755 625 6026 428 9218
127,618 40 828 41 42 55 624 39 47 50
128,42 11 28 50 9266 814 2493 145 277 36
129,585 40 31 147 533 2013 58 1542 1960 1825
130,148 736 378 593 116 831 766 175 14981 471
131,55 6967 198 939 159 117 1930 527 1092 145
132,843 133 474 335 1821 554 316 1754 171 3024
134,186 4 80 122 174 56 95 65 73 77
135,15 446 763 891 22 566 132 103 48 101
136,8740 9766 143 8683 11033 1687 35 505 14089 390
137,313 143 157 1542 1825 376 275 627 467 514
138,117 120 28 1670 11 500 4922 50 3898 413
139,31 56 58 144 76 170 258 22 65 224
140,25 16 95 44 215 4 28 597 6937 1415
141,624 5 1440 253 39 52 385 43 31 126
142,94 154 40 39 58 41 264 202 62 55
143,1573 28 480 2724 1749 33 1536 47 17 691
144,35 168 9 133 144 318 254 184 2981 149
145,16 56 144 42 47 240 149 8 28 50
146,85 51 496 93 520 532 1450 230 120 603
147,80 44 95 157 71 174 1 16 91 14
148,265 279 20 1817 1750 4344 7058 16721 19110 8596
149,45 17 37 47 50 122 220 244 113 27
151,1207 936 1067 621 281 1405 997 2610 716 89
152,85 45 389 80 886 159 320 157 906 326
153,17 27 37 145 42 136 277 679 363 122
154,55 58 1083 546 80 76 486 634 1288 1214
156,42 451 37 760 136 569 174 691 97 157
157,7027 6197 6725 6428 7395 6721 17907 17896 17895 5724
158,19 33 35 65 95 157 250 1 103 410
160,2955 134 156 802 181 327 762 73 141 163
163,44 1098 343 3259 71 2170 4 2077 89 352
164,2599 44 268 61 181 4483 4 243 1793 155
165,3537 3476 385 3870 6309 5485 392 3789 2841 555
167,33 48 103 4 319 83 1 20 142 24
168,2 4 1 7 3 6 8 9 15 20
171,11 145 136 13 433 399 28 583 4668 357
172,40 76 102 212 5 280 425 3 416 133
173,320 2013 262 203 585 2106 708 188 1163 38
174,154 298 287 21 4031 11515 1405 27 2513 29
175,61 390 82 827 990 638 2149 305 163 685
177,27 145 8 136 80 277 220 157 679 16
178,128 112 23 1232 56 248 1 71 161 765
181,1321 512 2151 1899 1304 2255 1932 8930 3602 3544
182,27 28 11 42 145 277 363 37 679 730
183,16596 9741 480 4252 229 2751 3464 297 14100 1389
184,47 27 50 2131 220 462 37 42 326 49
185,901 2326 1737 3872 22 316 292 48 1706 769
187,17 399 28 201 165 244 45 11 5 314
188,3537 2791 3407 85 2702 94 808 2072 7145 1050
189,4057 94 5332 2582 1198 5806 159 442 147 540
191,2963 2577 262 1172 738 39 4953 31 2150 2827
192,154 1057 446 3372 1352 105 718 73 2481 5
193,2053 33 2023 22 123 706 1763 494 1648 65
194,1159 21 812 131 21332 109 4066 4102 52 25
196,712 3750 509 1846 910 401 44 155 165 133
197,242 430 152 615 467 938 471 573 873 484
198,36 511 375 161 857 750 506 832 1073 403
199,897 4868 2163 34 1704 5378 392 734 8708 5523
200,9325 20075 422 1681 4247 765 2989 3376 4322 5610
201,174 251 272 424 2644 1 48 1469 141 73
202,96 2424 2423 40 39 101 1124 3620 59 1534
203,4066 4662 6 7 1822 190 225 9528 215 9250
205,2201 8437 22 5 9405 12243 9944 4 8417 33
206,981 851 1568 500 117 510 229 459 120 159
207,94 1897 1931 590 238 6 135 278 72 34
208,41 837 39 978 58 22 17 662 1124 45
210,433 399 261 316 474 292 350 582 476 563
211,323 214 1296 603 230 154 211 278 3189 177
212,712 1790 298 365 51 11 93 107 284 217
215,1938 15 1519 1210 88 2355 2841 463 4288 8994
216,985 957 510 62 160 1375 105 178 500 1020
217,144 258 168 184 35 803 56 1082 240 899
218,57 43 109 348 88 262 879 16 204 123
219,107 88 81 210 43 682 284 217 229 21
220,137 4252 68 7 13878 12798 295 422 380 164
221,883 5 294 71 23 2231 1476 7792 352 11336
223,903 732 441 347 261 14 856 1848 8636 531
225,385 250 781 541 1053 1521 748 238 404 278
226,19 1555 112 68 4 627 2510 48 237 54
227,116 175 20 22 309 378 142 304 593 103
228,189 61 74 44 75 190 519 266 528 1428
229,1230 170 36 243 566 1399 132 891 1044 2933
230,108 1203 759 831 10537 3236 2730 1352 167 2152
231,85 42 28 50 202 9 15 136 37 826
232,76 1578 2510 19 33 203 55 1825 40 41
233,96 476 182 2208 1 510 117 44 2745 14
234,136 145 42 774 11 27 3183 28 36 47
235,55 664 98 51 43 198 5 243 52 64
236,116 7 175 437 593 2162 378 736 12877 309
237,8 1112 786 1283 1028 998 739 1219 1441 1728
238,80 157 174 4 2 1 33 48 20 456
239,390 1488 89 4941 3620 3162 13 5072 2007 5
240,119 433 399 2689 2913 1165 420 631 3460 3533
241,425 4567 687 1027 482 1672 218 23 2247 199
242,4900 17628 10897 13333 5216 17641 12370 14537 5821 19829
243,8 1191 1422 2453 1481 3198 3620 3162 265 266
245,1 2657 1093 6249 1410 172 1832 1136 11035 93
246,1512 364 5039 2 8 9172 210 129 251 266
247,56 168 310 184 382 319 149 373 570 372
248,1245 6613 2539 2364 2324 6 127 360 2 2301
249,39 55 486 3 342 143 1922 1815 2032 618
251,33 60 929 116 14 65 148 1020 4 134
253,80 44 157 1636 2103 701 4840 183 14 979
254,612 1005 329 1620 994 261 1069 33 415 1132
255,2386 828 92 1051 4267 20 145 1382 73 13
256,95 220 537 8 66 60 191 2161 168 175
257,681 170 955 80 702 174 20 301 157 1874
258,585 1367 1722 4539 389 1307 521 159 907 1041
259,5 328 621 181 45 29 537 1067 8 2092
260,80 216 157 52 1 8 33 22 20 228
261,2 4 1 7 3 6 8 9 15 20
262,50 5 56 104 136 184 6 277 382 199
263,950 825 133 5045 135 139 258 1633 933 62
264,767 7 36 5180 1714 1476 3253 20390 101 8933
265,173 5414 739 425 482 4567 1496 1672 218 1
266,162 19199 85 18356 10642 5453 6679 1114 7723 20528
267,158 291 2513 63 774 7294 3183 257 730 283
268,6551 4100 7900 325 733 3372 9843 630 2962 16672
269,122 28 17 168 104 532 244 35 1230 184
270,39 58 401 486 3 596 78 813 342 143
271,59 160 648 15 685 584 451 1350 827 1657
273,600 443 769 2841 722 555 1210 1768 5547 9027
274,1100 1196 2186 609 1503 102 156 3959 2124 2532
275,496 476 2208 8332 762 734 633 6263 4334 2057
276,40 39 41 161 58 55 506 1326 403 354
277,561 376 573 430 10 117 985 1724 33 20
278,138 324 344 51 712 120 510 1227 3063 94
279,112 26 107 108 548 6550 131 1199 62 5906
280,149 17286 104 12162 8834 683 558 807 412 19384
281,618 40 41 1825 1108 39 27 17 31 47
282,116 66 80 8 67 265 157 278 134 1174
283,104 31 792 40 35 238 292 135 144 240
285,44 40 572 39 2599 571 41 789 203 388
286,19820 17608 680 440 17561 321 10913 566 1462 15
287,1232 40 76 303 41 31 350 39 592 843
288,1095 52 690 44 1354 8 281 109 716 3176
289,15 390 884 82 915 101 1812 1438 1421 305
290,34 449 4057 365 3597 4704 51 262 1369 5337
292,1006 171 314 316 509 146 17 2401 48 2389
293,19 80 265 174 103 279 200 4 8 24
294,15 36 291 1523 790 53 1223 354 656 506
295,521 1630 1221 149 168 372 720 5848 11834 2449
297,44 1008 4 17 1103 1871 27 2736 1197 47
299,80 537 191 465 389 45 1067 792 768 880
300,1004 296 267 360 3092 7064 407 3942 1337 923
301,58 39 31 298 3 1166 237 36 87 486
302,401 596 174 157 44 148 70 22 103 77
303,16 44 25 3 34 489 78 282 510 14
304,211 1087 469 18990 517 10689 3199 3054 10193 16226
305,29 751 117 510 1490 159 869 800 366 68
306,179 3325 734 596 601 249 1431 813 712 8451
307,207 5242 842 3453 60 5996 20 77 22 265
308,716 4441 19213 14586 13259 1508 1543 15751 8224 1280
309,43 29 165 101 133 98 198 356 455 15
310,16 262 401 51 2060 596 921 394 590 813
311,5772 716 5977 3862 9745 352 3454 11003 1448 6279
312,4094 6064 8328 1304 12082 470 12929 1321 5044 512
314,35 9 382 570 224 373 173 240 149 310
315,1431 9770 601 51 401 4141 596 81 96 3574
316,2 4 1 7 3 6 8 9 15 20
317,121 1040 3916 2139 286 3497 3995 20400 15826 240
318,2967 168 4223 35 2208 1267 3043 184 2294 5633
319,279 22 48 5831 1436 2736 65 2130 115 3987
320,10 44 3176 1199 315 4 196 16 5137 135
321,256 2641 131 107 1393 6550 51 17 4640 68
322,682 769 600 722 771 1872 778 578 760 2457
323,45 792 1024 7444 537 906 880 768 65 1146
324,558 224 319 1417 1772 288 807 240 2717 3849
327,725 102 205 267 858 1501 2894 398 19174 3017
328,10 105 158 89 490 1307 18676 4516 10737 14742
329,3000 19 9573 248 172 112 111 119 45 3644
330,171 314 254 966 165 1670 269 1132 932 563
331,109 1660 217 1115 1301 455 15269 1531 247 356
332,60 148 1092 175 168 48 104 1 76 65
334,458 615 76 1111 55 12 31 2619 96 41
337,56 104 874 168 240 184 149 224 382 570
338,42 50 28 11 9 136 35 168 104 13
339,397 983 1100 22 42 82 1143 35 1308 1107
340,4775 2056 1506 5841 3976 327 4371 6948 816 16969
341,949 380 422 744 359 1180 3069 276 3614 15308
342,9 4 56 1683 600 131 2800 107 26 1681
343,76 182 208 121 1451 3 23 498 324 486
344,627 94 262 1315 681 99 2129 4787 26 4353
345,12 16 266 405 4 1303 152 150 458 1602
346,16 17 80 44 47 1 157 28 25 279
347,411 905 45 28 170 904 11 17 389 841
349,146 165 318 22 254 1258 269 1209 1470 314
350,35 168 310 104 1286 17 11 382 28 50
351,2007 438 21 3095 1363 1467 5502 2986 63 109
352,733 4855 29 10305 1090 2121 325 1776 2495 2120
353,10 848 2468 3233 690 3176 10660 1863 588 22101
354,2 4 1 7 3 6 8 9 15 20
355,41 31 55 618 592 283 490 486 183 3
356,134 33 1 48 65 410 73 61 28 1452
357,771 778 174 722 122 111 2692 2800 5251 91
358,7 54 283 380 359 295 276 490 1002 6718
361,10307 41 40 449 8168 133 618 4819 342 5996
363,117 308 5317 1493 500 321 1308 51 2034 282
364,1321 1464 2807 3302 1197 3661 4749 1304 3030 12697
365,15 3439 334 24 101 660 196 9899 183 1582
366,950 647 1684 6 106 1633 24 933 46 110
367,15 325 101 12967 10669 13057 161 15806 3980 254
368,509 399 1054 59 433 160 405 12 1111 4348
369,60 2501 2367 148 4292 736 3945 304 2748 4623
370,313 242 345 1691 9642 376 1494 403 3424 7084
371,298 929 1046 2148 107 29 695 4773 284 549
373,1833 4223 3043 234 4211 6110 3220 702 1970 3100
374,1244 44 90 2428 4 229 112 16 1563 18
375,33 424 103 383 200 65 427 95 22 83
376,259 536 1001 584 1233 956 4137 2512 2718 1837
377,1596 969 71 1483 293 2236 40 39 11 41
379,15 101 851 21 237 544 3789 354 515 1011
380,42 28 277 17 891 446 6 566 763 1305
381,886 5 351 82 390 54 571 739 703 264
382,326 751 465 389 45 2444 264 880 281 768
383,45 95 326 906 465 1024 15 768 249 191
384,465 95 220 17 19 47 860 80 191 28
385,3037 4085 6868 116 329 6909 3462 148 103 31
386,751 160 144 23 104 9 56 6 536 3
387,282 1123 2513 2615 684 547 1688 155 1713 12829
388,25 154 52 94 88 51 44 459 99 1720
389,33 4 67 238 65 80 44 73 157 20
391,399 433 420 44 186 14 6 17 238 36
392,783 8226 156 1757 15373 3701 3877 1312 3154 1293
393,896 496 2288 1195 1234 1936 2767 2566 865 2284
394,17 320 907 344 1715 1960 449 261 2075 1049
395,177 3602 3173 67 250 4507 398 161 9032 18545
398,1316 1674 1767 12 150 97 615 1111 405 458
399,1505 718 891 6 566 446 921 112 4126 1943
400,17 50 42 47 35 149 145 168 144 277
401,414 160 693 1916 1947 956 999 259 10152 1657
402,2 4 1 7 3 6 8 9 15 20
403,2540 371 2501 911 1871 2 6 2367 4292 8
404,17 1282 174 42 201 22 157 1 244 2
405,29 1382 168 64 144 356 149 1816 576 224
406,540 958 585 907 102 708 3012 1443 912 156
407,496 367 9369 1928 44 583 1267 3453 6 257
409,99 41 1960 58 147 31 1342 2109 1840 98
410,187 128 254 474 133 316 171 314 1620 325
411,886 56 9 22 666 5 927 4402 2020 663
412,179 7839 255 13600 5378 2829 1940 2163 270 738
413,22 3357 2087 88 156 1313 1 205 5144 1726
414,49 181 445 59 542 439 4540 5231 12540 243
415,97 150 35 1602 458 3936 873 615 405 2203
416,1220 343 56 168 144 988 782 68 865 518
417,94 88 34 243 826 49 15 207 156 2533
418,10 101 36 848 112 2514 4123 804 25 1068
419,2590 1387 2370 4465 8810 15404 5803 5604 613 1294
420,7847 41 4870 4321 4350 4095 324 60 5020 43
421,3440 872 981 2187 3280 759 5586 4890 6180 601
422,208 344 85 596 813 298 21 196 188 1099
423,119 299 252 63 3543 3398 3392 9884 118 2679
424,52 44 790 716 301 656 228 1448 281 25
425,7263 102 327 988 14127 38 2738 494 990 143
426,27 28 50 11 136 363 37 679 2461 730
427,298 49 471 243 93 271 51 8535 90 846
428,25 181 410 11292 243 16 44 52 445 4
429,1619 3737 3513 85 3487 3726 228 2426 2233 5503
430,3126 213 258 2510 98 56 1975 4 16 22
431,154 203 188 1296 323 43 514 160 214 186
432,532 67 154 12843 1044 1593 2741 3726 207 5433
433,182 44 8 324 229 1632 96 7630 3281 1
435,90 1128 1244 285 155 1028 2693 1969 172 2620
436,44 220 96 51 2569 111 1506 389 2240 326
437,33 434 48 4037 185 29 272 659 8930 103
438,144 353 11 9 168 415 149 329 201 50
439,41 31 533 58 1578 9 2505 1825 399 76
440,11 28 1611 629 17 50 27 42 821 145
441,536 648 956 564 213 855 1494 898 414 80
442,182 96 344 4473 929 175 4474 1246 9296 927
443,179 177 841 596 434 897 395 411 33 257
444,9 572 702 913 1897 604 939 1931 1377 1434
445,27 28 42 5 9280 11 47 3461 145 1805
446,26 8036 7741 5916 5750 8962 8 3881 284 67
447,692 351 5134 1256 95 5176 49 243 490 82
448,780 9 47 1054 27 28 42 23 50 56
449,2 4 1 7 3 6 8 9 15 20
450,52 159 117 8 44 613 425 510 143 59
453,207 202 52 1899 596 366 401 695 65 470
454,40 39 1041 148 77 708 585 66 175 2094
455,27 50 188 42 214 37 145 262 446 566
456,278 67 546 2510 743 541 590 1753 9024 669
457,828 1716 1179 1409 805 706 23 1880 89 2708
458,41 34 349 596 2518 1116 1637 109 264 486
459,342 116 1108 148 160 175 1214 259 1083 144
460,40 1123 58 55 32 712 5872 7 298 45
461,201 184 824 56 161 28 564 745 146 1082
462,766 1653 347 321 3613 2703 6557 357 128 379
463,1125 1535 1124 50 47 243 17 48 3058 71
464,75 172 519 189 829 2658 2018 820 949 19421
465,4524 4796 27 42 161 11 50 47 5288 8982
466,8885 8437 9405 13110 4488 8402 10644 17237 12232 178
467,90 1008 345 469 4 4036 225 933 112 1896
468,1279 1828 1186 1990 58 413 328 2295 2558 2579
469,96 29 138 2667 8907 64 743 546 397 182
470,97 1227 152 405 3362 1095 1719 133 873 150
471,48 65 95 73 3325 20 157 3565 115 19
472,582 160 293 584 126 5 259 488 1098 340
473,3 7 137 38 472 117 84 530 68 120
474,238 95 702 801 250 278 634 26 228 934
475,2 4 1 7 3 6 8 9 15 20
476,956 259 938 160 536 648 414 1225 470 532
477,50 11 498 155 47 203 37 63 4126 653
478,154 433 93 188 582 1978 38 645 55 15
479,177 2811 67 234 250 118 668 3290 5382 2993
480,1610 23 196 1334 91 131 64 2619 86 489
481,750 1281 832 1185 857 986 970 1525 1231 1075
482,35 95 168 104 56 879 184 5 423 183
483,97 5765 9 1111 1775 405 150 3362 56 2657
484,964 23 14592 347 35 10329 3842 18866 4973 1126
485,186 582 388 1456 5209 399 261 1334 554 976
486,367 2830 2897 1311 2026 1653 4985 3453 4290 327
487,250 172 1174 1043 404 748 16 1053 135 3267
488,43 1095 97 1448 335 198 1372 716 474 13
489,617 721 946 1692 1463 1346 11365 7573 3290 15847
490,66 272 116 60 103 148 251 141 175 529
491,790 1441 61 2448 656 142 22 10342 390 103
493,59 1097 259 327 536 956 584 3144 19370 19099
494,31 40 55 813 76 72 846 33 103 48
495,1222 3644 196 9573 1695 10 51 2369 3233 13341
496,453 26 199 546 743 135 8204 235 1152 918
498,391 35 1775 4290 1311 2897 5140 1939 4985 410
499,27 11 15 42 48 50 5 174 212 28
500,101 36 2777 29 840 4714 506 1234 4298 3575
501,19 76 45 65 191 1598 20 486 3058 3
503,33 71 5 489 48 65 4 988 233 21170
504,775 45 1513 511 1231 824 35 745 1185 832
505,154 15 23 36 7 41 243 161 202 31
506,2 4 1 7 3 6 8 9 15 20
508,96 208 2575 8598 8199 3586 6468 4976 7526 3755
509,39 76 45 22 117 210 28 120 621 385
510,60 116 304 175 67 378 132 238 446 736
511,40 39 299 3 4363 1342 15 324 1858 279
512,9 917 22 19 168 144 228 631 184 155
514,2751 73 952 200 194 12030 10523 7647 3982 409
515,710 24 1770 2605 14361 1735 127 833 14354 12249
516,59 584 536 259 956 1350 1001 648 999 5269
518,16 278 541 26 135 177 266 25 404 250
519,15 1990 583 411 1682 1602 1186 97 2203 101
520,1442 1884 2671 930 817 1633 21377 1208 21291 669
521,517 15954 482 11095 4006 4575 7796 8178 45 13784
522,25 52 182 324 8 96 138 32 35 344
523,1662 1143 556 1642 1669 89 1866 1700 282 1207
524,236 848 82 4763 865 1290 19202 805 703 983
525,16 3145 3502 203 555 214 2716 463 188 3444
526,303 3648 2712 1519 2497 5313 14763 765 4288 3645
527,2 4 1 7 3 6 8 9 15 20
528,17979 17966 20156 16120 1422 17948 17973 8663 17954 133
529,871 1629 1496 112 571 1365 535 95 860 220
530,587 28 27 42 50 662 1715 37 136 1534
532,509 1846 146 3805 1054 5 205 171 254 126
533,304 66 175 25 712 52 593 134 44 1362
535,212 17 42 927 155 424 47 50 1777 3125
536,39 55 249 1100 3308 873 152 1847 405 631
537,264 871 1629 571 1672 688 494 166 1365 1496
538,1032 408 170 2526 10855 1069 6297 347 1239 5208
539,301 177 13 716 598 281 801 1625 1799 1430
540,4688 517 1062 625 678 1213 7899 6777 5454 755
542,154 45 1513 40 58 3537 260 96 41 39
544,805 19 1290 936 82 1479 33 174 972 1880
545,75 228 52 226 172 95 80 297 266 396
546,349 55 1049 58 76 15 101 3 3658 1177
547,93 38 230 214 358 901 160 188 1031 1897
549,304 175 60 378 44 309 736 2446 238 577
550,52 44 1393 157 96 15 80 1123 88 265
551,17 28 50 181 857 2259 11 243 136 37
552,590 94 339 4472 99 176 148 60 177 304
553,41 39 182 60 96 344 32 77 134 175
554,159 533 957 120 1050 510 1375 560 1564 771
555,249 1273 639 1146 15 129 928 242 5923 313
556,913 903 120 159 732 500 43 1805 1257 205
557,1377 3 1186 152 3399 150 1602 185 802 2097
558,8896 3150 9904 5859 7598 15554 2578 13150 5043 11992
559,9954 1021 5949 19335 238 17790 401 13569 4913 354
560,8775 18650 16870 156 15145 64 11190 13873 21039 102
563,22 77 60 20 148 65 265 631 702 260
565,112 1391 54 939 4592 5284 559 215 916 422
566,2098 16888 835 5776 1581 268 8445 165 2305 728
567,1604 1425 1870 3452 697 2637 2683 3592 3075 1796
568,14 28 37 17 47 11313 2562 341 1019 1844
569,229 101 15 132 44 50 160 451 27 8
570,138 324 344 66 116 60 148 175 3246 196
571,749 830 1444 578 451 33 260 80 93 691
572,1055 564 827 451 638 480 569 1589 119 578
573,8 278 38 708 5 93 52 584 981 211
574,4441 5044 6102 234 12640 1008 3090 2832 6064 1633
575,199 85 2036 11653 1670 1198 1222 1152 298 66
576,116 77 60 134 279 105 175 12 156 327
577,37 47 3228 50 17 1526 447 27 192 1105
578,735 3068 4987 4190 4033 6336 1705 6928 15515 2289
579,270 883 739 1917 90 447 571 2875 297 808
580,1046 77 66 265 148 175 134 20 4 16
581,1535 1532 50 17 249 37 1715 251 252 1290
582,1555 2660 6777 1764 9770 7818 2039 13434 8343 3690
583,203 214 358 1978 1855 1450 232 72 2550 1651
585,17 1231 986 239 511 1281 1185 2444 28 47
586,147 34 154 5755 1840 367 585 7336 2906 1653
587,129 6304 573 6825 6305 7134 7136 6053 7484 618
588,239 511 7258 159 3107 7617 52 198 57 832
590,3623 11376 125 12926 264 728 235 245 547 15490
591,27 42 645 405 28 11 203 116 50 520
594,376 7 4082 4076 292 2293 5987 15 5932 354
595,40 55 291 411 905 174 1497 9534 16 1693
596,249 212 299 742 146 1194 300 325 568 205
597,299 1499 2488 8 3022 157 1737 52 19 80
598,136 532 277 1939 298 2503 1050 2901 415 4948
599,13 23 71 294 98 97 348 43 198 9
601,39 40 9 58 55 27 17 76 238 56
602,103 33 370 56 406 193 194 48 20 1259
603,8 52 2846 2850 3672 229 36 625 2093 266
604,57 64 399 582 135 348 177 9 634 781
605,694 1481 145 136 7 743 2453 277 1058 296
606,1573 1723 2724 2218 3355 3709 425 620 3300 1283
607,227 1366 1823 270 402 1164 5083 19870 21058 21624
608,2 4 1 7 3 6 8 9 15 20
609,590 345 5440 16827 72 2684 339 108 17327 1530
610,653 390 168 3672 95 884 915 795 1126 45
611,63 22 141 48 663 103 330 390 20 82
612,13 19 25 17 27 348 198 43 174 401
613,2558 526 5362 6111 547 6599 3681 1517 1406 8444
614,14522 14521 325 195 30 78 3387 843 12 21
615,105 14 95 1616 365 23 5455 28 30 17
616,7 73 33 48 1008 65 4 766 11349 194
617,34 51 579 467 919 573 770 761 80 75
620,9943 716 12216 13110 13127 12232 1343 3145 11314 1222
621,896 117 751 51 8097 1195 509 463 2288 29
622,521 22 1522 265 73 20 48 134 1630 1354
623,226 50 11 1131 47 1737 37 17 27 145
624,27 28 11 42 1391 145 1393 277 4592 363
625,8 105 298 64 512 43 356 183 98 302
626,11 19 47 17 145 27 174 1391 33 48
627,8 25 52 33 410 284 179 596 181 80
629,81 99 34 88 1428 9196 823 3535 2598 2786
630,27 28 344 22 1073 1816 5 363 1185 2408
631,1122 226 1476 460 461 21 2256 6278 139 901
632,8 238 278 1 16 214 271 93 1008 203
633,60 175 148 134 279 52 736 579 8 135
634,1108 1214 55 41 31 76 1083 39 486 568
635,1124 1715 1535 19 80 1947 4882 750 511 2596
637,526 706 52 1207 58 1695 63 936 1177 390
638,28 2531 1593 571 95 360 831 3417 5112 1699
639,22 42 136 330 37 145 193 47 28 103
640,8 52 371 1217 3038 834 25 3992 1487 2560
641,39 40 11 50 55 27 76 42 37 807
